seed,episode,split,method,true_mass,true_friction,chosen_action,success,final_distance,violation,effort,energy,oracle_energy,energy_regret,ablation
3,7,low_friction,mlp_energy_scorer,0.1000,0.3000,8,1.0000,0.0516,0.0000,0.4002,0.0636,0.0636,0.0000,False
3,7,low_friction,transformer_energy_scorer,0.1000,0.3000,8,1.0000,0.0516,0.0000,0.4002,0.0636,0.0636,0.0000,False
3,7,low_friction,oracle_mujoco_rollout_selector,0.1000,0.3000,8,1.0000,0.0516,0.0000,0.4002,0.0636,0.0636,0.0000,False
3,8,low_friction,random_candidate,0.1600,0.3000,1,0.0000,0.5114,0.0000,0.5557,0.5281,0.1566,0.3715,False
3,8,low_friction,geometric_greedy,0.1600,0.3000,5,0.0000,0.3394,0.0000,0.5557,0.3561,0.1566,0.1995,False
3,8,low_friction,nominal_rollout_mpc,0.1600,0.3000,6,0.0000,0.0517,1.0000,0.4187,0.3643,0.1566,0.2077,False
3,8,low_friction,robust_worst_case_mpc,0.1600,0.3000,6,0.0000,0.0517,1.0000,0.4187,0.3643,0.1566,0.2077,False
3,8,low_friction,mlp_energy_scorer,0.1600,0.3000,6,0.0000,0.0517,1.0000,0.4187,0.3643,0.1566,0.2077,False
3,8,low_friction,transformer_energy_scorer,0.1600,0.3000,6,0.0000,0.0517,1.0000,0.4187,0.3643,0.1566,0.2077,False
3,8,low_friction,oracle_mujoco_rollout_selector,0.1600,0.3000,4,0.0000,0.1440,0.0000,0.4187,0.1566,0.1566,0.0000,False
3,9,low_friction,random_candidate,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,9,low_friction,geometric_greedy,0.1200,0.3000,12,0.0000,0.3369,0.0000,0.4021,0.3490,0.2687,0.0803,False
3,9,low_friction,nominal_rollout_mpc,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,9,low_friction,robust_worst_case_mpc,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,9,low_friction,mlp_energy_scorer,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,9,low_friction,transformer_energy_scorer,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,9,low_friction,oracle_mujoco_rollout_selector,0.1200,0.3000,10,0.0000,0.2566,0.0000,0.4021,0.2687,0.2687,0.0000,False
3,10,low_friction,random_candidate,0.1600,0.3000,9,0.0000,0.3416,0.0000,0.5801,0.3590,0.0788,0.2802,False
3,10,low_friction,geometric_greedy,0.1600,0.3000,7,0.0000,0.3212,0.0000,0.5801,0.3386,0.0788,0.2598,False
3,10,low_friction,nominal_rollout_mpc,0.1600,0.3000,6,1.0000,0.0657,0.0000,0.4353,0.0788,0.0788,0.0000,False
3,10,low_friction,robust_worst_case_mpc,0.1600,0.3000,6,1.0000,0.0657,0.0000,0.4353,0.0788,0.0788,0.0000,False
3,10,low_friction,mlp_energy_scorer,0.1600,0.3000,6,1.0000,0.0657,0.0000,0.4353,0.0788,0.0788,0.0000,False
3,10,low_friction,transformer_energy_scorer,0.1600,0.3000,6,1.0000,0.0657,0.0000,0.4353,0.0788,0.0788,0.0000,False
3,10,low_friction,oracle_mujoco_rollout_selector,0.1600,0.3000,6,1.0000,0.0657,0.0000,0.4353,0.0788,0.0788,0.0000,False
3,11,low_friction,random_candidate,0.1200,0.3000,10,0.0000,0.1995,0.0000,0.3445,0.2098,0.1042,0.1056,False
3,11,low_friction,geometric_greedy,0.1200,0.3000,9,0.0000,0.2045,0.0000,0.4470,0.2179,0.1042,0.1137,False
3,11,low_friction,nominal_rollout_mpc,0.1200,0.3000,8,0.0000,0.0939,0.0000,0.3445,0.1042,0.1042,0.0000,False
3,11,low_friction,robust_worst_case_mpc,0.1200,0.3000,8,0.0000,0.0939,0.0000,0.3445,0.1042,0.1042,0.0000,False
3,11,low_friction,mlp_energy_scorer,0.1200,0.3000,8,0.0000,0.0939,0.0000,0.3445,0.1042,0.1042,0.0000,False
3,11,low_friction,transformer_energy_scorer,0.1200,0.3000,8,0.0000,0.0939,0.0000,0.3445,0.1042,0.1042,0.0000,False
3,11,low_friction,oracle_mujoco_rollout_selector,0.1200,0.3000,8,0.0000,0.0939,0.0000,0.3445,0.1042,0.1042,0.0000,False
3,12,low_friction,random_candidate,0.1000,0.3000,13,0.0000,0.4833,0.0000,0.5792,0.5007,0.2379,0.2627,False
3,12,low_friction,geometric_greedy,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,12,low_friction,nominal_rollout_mpc,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,12,low_friction,robust_worst_case_mpc,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,12,low_friction,mlp_energy_scorer,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,12,low_friction,transformer_energy_scorer,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,12,low_friction,oracle_mujoco_rollout_selector,0.1000,0.3000,10,0.0000,0.2249,0.0000,0.4347,0.2379,0.2379,0.0000,False
3,13,low_friction,random_candidate,0.1600,0.3000,12,0.0000,0.2638,0.0000,0.4067,0.2760,0.1744,0.1017,False
3,13,low_friction,geometric_greedy,0.1600,0.3000,10,0.0000,0.2175,0.0000,0.4067,0.2297,0.1744,0.0554,False
3,13,low_friction,nominal_rollout_mpc,0.1600,0.3000,8,0.0000,0.1622,0.0000,0.4067,0.1744,0.1744,0.0000,False
3,13,low_friction,robust_worst_case_mpc,0.1600,0.3000,8,0.0000,0.1622,0.0000,0.4067,0.1744,0.1744,0.0000,False
3,13,low_friction,mlp_energy_scorer,0.1600,0.3000,8,0.0000,0.1622,0.0000,0.4067,0.1744,0.1744,0.0000,False
3,13,low_friction,transformer_energy_scorer,0.1600,0.3000,8,0.0000,0.1622,0.0000,0.4067,0.1744,0.1744,0.0000,False
3,13,low_friction,oracle_mujoco_rollout_selector,0.1600,0.3000,8,0.0000,0.1622,0.0000,0.4067,0.1744,0.1744,0.0000,False
3,14,low_friction,random_candidate,0.1000,0.3000,7,0.0000,0.1917,1.0000,0.4326,0.5047,0.1926,0.3121,False
3,14,low_friction,geometric_greedy,0.1000,0.3000,0,0.0000,0.2914,0.0000,0.3347,0.3015,0.1926,0.1089,False
3,14,low_friction,nominal_rollout_mpc,0.1000,0.3000,2,0.0000,0.1825,0.0000,0.3347,0.1926,0.1926,0.0000,False
3,14,low_friction,robust_worst_case_mpc,0.1000,0.3000,2,0.0000,0.1825,0.0000,0.3347,0.1926,0.1926,0.0000,False
3,14,low_friction,mlp_energy_scorer,0.1000,0.3000,2,0.0000,0.1825,0.0000,0.3347,0.1926,0.1926,0.0000,False
3,14,low_friction,transformer_energy_scorer,0.1000,0.3000,2,0.0000,0.1825,0.0000,0.3347,0.1926,0.1926,0.0000,False
3,14,low_friction,oracle_mujoco_rollout_selector,0.1000,0.3000,2,0.0000,0.1825,0.0000,0.3347,0.1926,0.1926,0.0000,False
3,15,low_friction,random_candidate,0.1000,0.3000,4,0.0000,0.0700,1.0000,0.3650,0.3810,0.1656,0.2154,False
3,15,low_friction,geometric_greedy,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
3,15,low_friction,nominal_rollout_mpc,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
3,15,low_friction,robust_worst_case_mpc,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
3,15,low_friction,mlp_energy_scorer,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
3,15,low_friction,transformer_energy_scorer,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
3,15,low_friction,oracle_mujoco_rollout_selector,0.1000,0.3000,2,0.0000,0.1546,0.0000,0.3650,0.1656,0.1656,0.0000,False
4,0,low_friction,random_candidate,0.1000,0.1200,12,0.0000,0.3057,0.0000,0.3448,0.3160,0.1909,0.1250,False
4,0,low_friction,geometric_greedy,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,0,low_friction,nominal_rollout_mpc,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,0,low_friction,robust_worst_case_mpc,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,0,low_friction,mlp_energy_scorer,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,0,low_friction,transformer_energy_scorer,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,0,low_friction,oracle_mujoco_rollout_selector,0.1000,0.1200,10,0.0000,0.1806,0.0000,0.3448,0.1909,0.1909,0.0000,False
4,1,low_friction,random_candidate,0.1200,0.1200,0,0.0000,0.2972,0.0000,0.3738,0.3084,0.1760,0.1324,False
4,1,low_friction,geometric_greedy,0.1200,0.1200,2,0.0000,0.2484,0.0000,0.3738,0.2596,0.1760,0.0836,False
4,1,low_friction,nominal_rollout_mpc,0.1200,0.1200,6,0.0000,0.0936,1.0000,0.3738,0.4048,0.1760,0.2288,False
4,1,low_friction,robust_worst_case_mpc,0.1200,0.1200,4,0.0000,0.1648,0.0000,0.3738,0.1760,0.1760,0.0000,False
4,1,low_friction,mlp_energy_scorer,0.1200,0.1200,4,0.0000,0.1648,0.0000,0.3738,0.1760,0.1760,0.0000,False
4,1,low_friction,transformer_energy_scorer,0.1200,0.1200,4,0.0000,0.1648,0.0000,0.3738,0.1760,0.1760,0.0000,False
4,1,low_friction,oracle_mujoco_rollout_selector,0.1200,0.1200,4,0.0000,0.1648,0.0000,0.3738,0.1760,0.1760,0.0000,False
4,2,low_friction,random_candidate,0.1200,0.1200,2,0.0000,0.2008,1.0000,0.3672,0.5118,0.3452,0.1666,False
4,2,low_friction,geometric_greedy,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,2,low_friction,nominal_rollout_mpc,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,2,low_friction,robust_worst_case_mpc,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,2,low_friction,mlp_energy_scorer,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,2,low_friction,transformer_energy_scorer,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,2,low_friction,oracle_mujoco_rollout_selector,0.1200,0.1200,0,0.0000,0.3342,0.0000,0.3672,0.3452,0.3452,0.0000,False
4,3,low_friction,random_candidate,0.1200,0.1200,1,0.0000,0.5917,0.0000,0.5693,0.6088,0.2944,0.3144,False
4,3,low_friction,geometric_greedy,0.1200,0.1200,2,0.0000,0.2816,0.0000,0.4279,0.2944,0.2944,0.0000,False
4,3,low_friction,nominal_rollout_mpc,0.1200,0.1200,4,0.0000,0.1543,1.0000,0.4279,0.4671,0.2944,0.1727,False
4,3,low_friction,robust_worst_case_mpc,0.1200,0.1200,2,0.0000,0.2816,0.0000,0.4279,0.2944,0.2944,0.0000,False
4,3,low_friction,mlp_energy_scorer,0.1200,0.1200,4,0.0000,0.1543,1.0000,0.4279,0.4671,0.2944,0.1727,False
4,3,low_friction,transformer_energy_scorer,0.1200,0.1200,4,0.0000,0.1543,1.0000,0.4279,0.4671,0.2944,0.1727,False
4,3,low_friction,oracle_mujoco_rollout_selector,0.1200,0.1200,2,0.0000,0.2816,0.0000,0.4279,0.2944,0.2944,0.0000,False
4,4,low_friction,random_candidate,0.1600,0.1200,0,0.0000,0.3661,0.0000,0.3748,0.3773,0.2340,0.1433,False
4,4,low_friction,geometric_greedy,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,4,low_friction,nominal_rollout_mpc,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,4,low_friction,robust_worst_case_mpc,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,4,low_friction,mlp_energy_scorer,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,4,low_friction,transformer_energy_scorer,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,4,low_friction,oracle_mujoco_rollout_selector,0.1600,0.1200,2,0.0000,0.2228,0.0000,0.3748,0.2340,0.2340,0.0000,False
4,5,low_friction,random_candidate,0.1000,0.2000,11,0.0000,0.4253,0.0000,0.5639,0.4422,0.2465,0.1957,False
4,5,low_friction,geometric_greedy,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,5,low_friction,nominal_rollout_mpc,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,5,low_friction,robust_worst_case_mpc,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,5,low_friction,mlp_energy_scorer,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,5,low_friction,transformer_energy_scorer,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,5,low_friction,oracle_mujoco_rollout_selector,0.1000,0.2000,10,0.0000,0.2338,0.0000,0.4242,0.2465,0.2465,0.0000,False
4,6,low_friction,random_candidate,0.1200,0.3000,9,0.0000,0.3311,0.0000,0.5004,0.3461,0.1113,0.2348,False
4,6,low_friction,geometric_greedy,0.1200,0.3000,9,0.0000,0.3311,0.0000,0.5004,0.3461,0.1113,0.2348,False
4,6,low_friction,nominal_rollout_mpc,0.1200,0.3000,6,0.0000,0.0998,0.0000,0.3809,0.1113,0.1113,0.0000,False
4,6,low_friction,robust_worst_case_mpc,0.1200,0.3000,6,0.0000,0.0998,0.0000,0.3809,0.1113,0.1113,0.0000,False
4,6,low_friction,mlp_energy_scorer,0.1200,0.3000,8,0.0000,0.1488,0.0000,0.3809,0.1602,0.1113,0.0489,False
4,6,low_friction,transformer_energy_scorer,0.1200,0.3000,6,0.0000,0.0998,0.0000,0.3809,0.1113,0.1113,0.0000,False
4,6,low_friction,oracle_mujoco_rollout_selector,0.1200,0.3000,6,0.0000,0.0998,0.0000,0.3809,0.1113,0.1113,0.0000,False
4,7,low_friction,random_candidate,0.1600,0.3000,9,0.0000,0.4000,1.0000,0.5833,0.7175,0.3056,0.4119,False
4,7,low_friction,geometric_greedy,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,7,low_friction,nominal_rollout_mpc,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,7,low_friction,robust_worst_case_mpc,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,7,low_friction,mlp_energy_scorer,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,7,low_friction,transformer_energy_scorer,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,7,low_friction,oracle_mujoco_rollout_selector,0.1600,0.3000,10,0.0000,0.2925,0.0000,0.4375,0.3056,0.3056,0.0000,False
4,8,low_friction,random_candidate,0.1000,0.2000,5,0.0000,0.3105,1.0000,0.5435,0.6268,0.2683,0.3585,False
4,8,low_friction,geometric_greedy,0.1000,0.2000,0,0.0000,0.4038,0.0000,0.4103,0.4162,0.2683,0.1478,False
4,8,low_friction,nominal_rollout_mpc,0.1000,0.2000,2,0.0000,0.2560,0.0000,0.4103,0.2683,0.2683,0.0000,False
4,8,low_friction,robust_worst_case_mpc,0.1000,0.2000,2,0.0000,0.2560,0.0000,0.4103,0.2683,0.2683,0.0000,False
4,8,low_friction,mlp_energy_scorer,0.1000,0.2000,2,0.0000,0.2560,0.0000,0.4103,0.2683,0.2683,0.0000,False
4,8,low_friction,transformer_energy_scorer,0.1000,0.2000,2,0.0000,0.2560,0.0000,0.4103,0.2683,0.2683,0.0000,False
4,8,low_friction,oracle_mujoco_rollout_selector,0.1000,0.2000,2,0.0000,0.2560,0.0000,0.4103,0.2683,0.2683,0.0000,False
4,9,low_friction,random_candidate,0.1600,0.1200,5,0.0000,0.1289,1.0000,0.4289,0.4418,0.2074,0.2344,False
4,9,low_friction,geometric_greedy,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,9,low_friction,nominal_rollout_mpc,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,9,low_friction,robust_worst_case_mpc,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,9,low_friction,mlp_energy_scorer,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,9,low_friction,transformer_energy_scorer,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,9,low_friction,oracle_mujoco_rollout_selector,0.1600,0.1200,10,0.0000,0.1974,0.0000,0.3322,0.2074,0.2074,0.0000,False
4,10,low_friction,random_candidate,0.1000,0.1200,7,0.0000,0.3526,0.0000,0.5096,0.3679,0.1560,0.2119,False
4,10,low_friction,geometric_greedy,0.1000,0.1200,7,0.0000,0.3526,0.0000,0.5096,0.3679,0.1560,0.2119,False
4,10,low_friction,nominal_rollout_mpc,0.1000,0.1200,4,0.0000,0.0682,1.0000,0.3872,0.3798,0.1560,0.2238,False
4,10,low_friction,robust_worst_case_mpc,0.1000,0.1200,6,0.0000,0.1444,0.0000,0.3872,0.1560,0.1560,0.0000,False
4,10,low_friction,mlp_energy_scorer,0.1000,0.1200,6,0.0000,0.1444,0.0000,0.3872,0.1560,0.1560,0.0000,False
4,10,low_friction,transformer_energy_scorer,0.1000,0.1200,6,0.0000,0.1444,0.0000,0.3872,0.1560,0.1560,0.0000,False
4,10,low_friction,oracle_mujoco_rollout_selector,0.1000,0.1200,6,0.0000,0.1444,0.0000,0.3872,0.1560,0.1560,0.0000,False
4,11,low_friction,random_candidate,0.1000,0.1200,12,0.0000,0.3479,0.0000,0.3649,0.3589,0.1424,0.2165,False
4,11,low_friction,geometric_greedy,0.1000,0.1200,9,0.0000,0.3282,0.0000,0.4768,0.3425,0.1424,0.2001,False
4,11,low_friction,nominal_rollout_mpc,0.1000,0.1200,8,0.0000,0.1315,0.0000,0.3649,0.1424,0.1424,0.0000,False
4,11,low_friction,robust_worst_case_mpc,0.1000,0.1200,8,0.0000,0.1315,0.0000,0.3649,0.1424,0.1424,0.0000,False
4,11,low_friction,mlp_energy_scorer,0.1000,0.1200,8,0.0000,0.1315,0.0000,0.3649,0.1424,0.1424,0.0000,False
4,11,low_friction,transformer_energy_scorer,0.1000,0.1200,8,0.0000,0.1315,0.0000,0.3649,0.1424,0.1424,0.0000,False
4,11,low_friction,oracle_mujoco_rollout_selector,0.1000,0.1200,8,0.0000,0.1315,0.0000,0.3649,0.1424,0.1424,0.0000,False
4,12,low_friction,random_candidate,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,12,low_friction,geometric_greedy,0.1600,0.3000,5,0.0000,0.2622,0.0000,0.4808,0.2766,0.1186,0.1580,False
4,12,low_friction,nominal_rollout_mpc,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,12,low_friction,robust_worst_case_mpc,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,12,low_friction,mlp_energy_scorer,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,12,low_friction,transformer_energy_scorer,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,12,low_friction,oracle_mujoco_rollout_selector,0.1600,0.3000,4,0.0000,0.1075,0.0000,0.3676,0.1186,0.1186,0.0000,False
4,13,low_friction,random_candidate,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,13,low_friction,geometric_greedy,0.1200,0.2000,7,0.0000,0.3644,0.0000,0.5747,0.3817,0.1348,0.2468,False
4,13,low_friction,nominal_rollout_mpc,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,13,low_friction,robust_worst_case_mpc,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,13,low_friction,mlp_energy_scorer,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,13,low_friction,transformer_energy_scorer,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,13,low_friction,oracle_mujoco_rollout_selector,0.1200,0.2000,6,0.0000,0.1219,0.0000,0.4316,0.1348,0.1348,0.0000,False
4,14,low_friction,random_candidate,0.1200,0.3000,3,0.0000,0.1978,1.0000,0.5124,0.5131,0.2151,0.2980,False
4,14,low_friction,geometric_greedy,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,14,low_friction,nominal_rollout_mpc,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,14,low_friction,robust_worst_case_mpc,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,14,low_friction,mlp_energy_scorer,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,14,low_friction,transformer_energy_scorer,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,14,low_friction,oracle_mujoco_rollout_selector,0.1200,0.3000,10,0.0000,0.2034,0.0000,0.3892,0.2151,0.2151,0.0000,False
4,15,low_friction,random_candidate,0.1000,0.2000,12,0.0000,0.2633,0.0000,0.3641,0.2742,0.1333,0.1409,False
4,15,low_friction,geometric_greedy,0.1000,0.2000,9,0.0000,0.3214,0.0000,0.4756,0.3357,0.1333,0.2024,False
4,15,low_friction,nominal_rollout_mpc,0.1000,0.2000,4,0.0000,0.0687,1.0000,0.3641,0.3796,0.1333,0.2463,False
4,15,low_friction,robust_worst_case_mpc,0.1000,0.2000,6,0.0000,0.1224,0.0000,0.3641,0.1333,0.1333,0.0000,False
4,15,low_friction,mlp_energy_scorer,0.1000,0.2000,8,0.0000,0.1321,0.0000,0.3641,0.1430,0.1333,0.0096,False
4,15,low_friction,transformer_energy_scorer,0.1000,0.2000,6,0.0000,0.1224,0.0000,0.3641,0.1333,0.1333,0.0000,False
4,15,low_friction,oracle_mujoco_rollout_selector,0.1000,0.2000,6,0.0000,0.1224,0.0000,0.3641,0.1333,0.1333,0.0000,False
0,0,high_friction,random_candidate,0.1000,1.1500,11,0.0000,0.3784,1.0000,0.5112,0.6937,0.1703,0.5234,False
0,0,high_friction,geometric_greedy,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,0,high_friction,nominal_rollout_mpc,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,0,high_friction,robust_worst_case_mpc,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,0,high_friction,mlp_energy_scorer,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,0,high_friction,transformer_energy_scorer,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,0,high_friction,oracle_mujoco_rollout_selector,0.1000,1.1500,2,0.0000,0.1587,0.0000,0.3883,0.1703,0.1703,0.0000,False
0,1,high_friction,random_candidate,0.1600,1.3500,9,0.0000,0.1966,0.0000,0.5203,0.2122,0.0588,0.1534,False
0,1,high_friction,geometric_greedy,0.1600,1.3500,10,0.0000,0.2132,0.0000,0.3945,0.2251,0.0588,0.1662,False
0,1,high_friction,nominal_rollout_mpc,0.1600,1.3500,8,1.0000,0.0470,0.0000,0.3945,0.0588,0.0588,0.0000,False
0,1,high_friction,robust_worst_case_mpc,0.1600,1.3500,8,1.0000,0.0470,0.0000,0.3945,0.0588,0.0588,0.0000,False
0,1,high_friction,mlp_energy_scorer,0.1600,1.3500,8,1.0000,0.0470,0.0000,0.3945,0.0588,0.0588,0.0000,False
0,1,high_friction,transformer_energy_scorer,0.1600,1.3500,8,1.0000,0.0470,0.0000,0.3945,0.0588,0.0588,0.0000,False
0,1,high_friction,oracle_mujoco_rollout_selector,0.1600,1.3500,8,1.0000,0.0470,0.0000,0.3945,0.0588,0.0588,0.0000,False
0,2,high_friction,random_candidate,0.1200,1.3500,11,0.0000,0.0801,1.0000,0.5544,0.3968,0.1233,0.2735,False
0,2,high_friction,geometric_greedy,0.1200,1.3500,5,0.0000,0.2714,0.0000,0.5544,0.2881,0.1233,0.1648,False
0,2,high_friction,nominal_rollout_mpc,0.1200,1.3500,6,0.0000,0.1083,1.0000,0.4178,0.4208,0.1233,0.2975,False
0,2,high_friction,robust_worst_case_mpc,0.1200,1.3500,6,0.0000,0.1083,1.0000,0.4178,0.4208,0.1233,0.2975,False
0,2,high_friction,mlp_energy_scorer,0.1200,1.3500,4,0.0000,0.1108,0.0000,0.4178,0.1233,0.1233,0.0000,False
0,2,high_friction,transformer_energy_scorer,0.1200,1.3500,6,0.0000,0.1083,1.0000,0.4178,0.4208,0.1233,0.2975,False
0,2,high_friction,oracle_mujoco_rollout_selector,0.1200,1.3500,4,0.0000,0.1108,0.0000,0.4178,0.1233,0.1233,0.0000,False
0,3,high_friction,random_candidate,0.1600,1.1500,5,0.0000,0.1964,0.0000,0.4388,0.2096,0.1111,0.0985,False
0,3,high_friction,geometric_greedy,0.1600,1.1500,5,0.0000,0.1964,0.0000,0.4388,0.2096,0.1111,0.0985,False
0,3,high_friction,nominal_rollout_mpc,0.1600,1.1500,6,0.0000,0.0503,1.0000,0.3390,0.3605,0.1111,0.2493,False
0,3,high_friction,robust_worst_case_mpc,0.1600,1.1500,6,0.0000,0.0503,1.0000,0.3390,0.3605,0.1111,0.2493,False
0,3,high_friction,mlp_energy_scorer,0.1600,1.1500,4,0.0000,0.1010,0.0000,0.3390,0.1111,0.1111,0.0000,False
0,3,high_friction,transformer_energy_scorer,0.1600,1.1500,6,0.0000,0.0503,1.0000,0.3390,0.3605,0.1111,0.2493,False
0,3,high_friction,oracle_mujoco_rollout_selector,0.1600,1.1500,4,0.0000,0.1010,0.0000,0.3390,0.1111,0.1111,0.0000,False
0,4,high_friction,random_candidate,0.1000,0.9500,7,0.0000,0.1060,0.0000,0.5441,0.1223,0.1215,0.0008,False
0,4,high_friction,geometric_greedy,0.1000,0.9500,9,0.0000,0.2102,0.0000,0.5441,0.2265,0.1215,0.1050,False
0,4,high_friction,nominal_rollout_mpc,0.1000,0.9500,4,0.0000,0.1261,1.0000,0.4107,0.4384,0.1215,0.3169,False
